"Alcohol","Alcohol_12months","Alcohol_ever","Marijuana","Marijuana_30days","Marijuana_12months","Marijuana_ever","Heroin","Heroin_30days","Heroin_12months","Heroin_ever","Cocaine","Cocaine_30days","Cocaine_12months","Cocaine_ever","Highest_Year_Education_Before_Prison","Race","Age","Sex","State","Crime_type","time_of_use","drug_type","val_num_drugs","num_drugs","Age_group","used_any_ever","used_any_12months"
2,0,1,2,2,2,1,0,0,0,2,0,0,0,2,"Some College","White",37,"Male","NV","Property","More than a year ago","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","White",39,"Male","FL","Property","More than a year ago","Alcohol",1,"Alcohol","35-44",1,0
2,0,1,2,1,0,1,2,2,0,1,1,1,0,1,"Less Than High School","Black",47,"Male","FL","Violent","At the time of Arrest","Cocaine",1,"Cocaine","45-55",1,0
2,0,1,0,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",30,"Male","TX","Violent","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,0,1,1,1,0,0,0,2,0,1,1,1,"Less Than High School","Black",34,"Male","AL","Violent","Past 30 days","Marijuana,Cocaine",2,"More than one drug","25-34",1,1
2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,"Less Than High School","Black",55,"Male","FL","Property","At the time of Arrest","Cocaine",1,"Cocaine","45-55",1,1
2,2,1,0,2,-1,1,0,0,0,2,0,0,0,2,"Some College","2+ Races",37,"Male","OR","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
1,1,1,2,2,2,1,0,0,0,2,1,1,1,1,"Less Than High School","Hispanic",30,"Female","CT","Violent","At the time of Arrest","Cocaine,Alcohol",2,"More than one drug","25-34",1,1
2,2,1,0,2,2,1,0,0,0,2,0,0,0,2,"High School Graduate","White",45,"Male","MO","Public order","More than a year ago","Marijuana,Alcohol",2,"More than one drug","45-55",1,0
2,1,1,2,1,1,1,0,0,0,2,1,1,1,1,"Some College","Black",30,"Female","NC","Violent","At the time of Arrest","Cocaine",1,"Cocaine","25-34",1,1
1,2,1,0,1,1,1,0,0,0,2,0,1,1,1,"Less Than High School","Hispanic",32,"Male","WI","Violent","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,1
2,1,1,0,1,0,1,0,2,0,1,0,2,0,1,"Less Than High School","Hispanic",26,"Female","CA","Violent","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
1,1,1,1,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",37,"Male","CA","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","35-44",1,1
2,0,1,0,2,2,1,0,2,2,1,0,2,2,1,"Less Than High School","2+ Races",42,"Male","OH","Violent","More than a year ago","Marijuana,Heroin,Cocaine,Alcohol",4,"More than one drug","35-44",1,0
1,1,1,0,0,0,2,0,0,0,2,0,0,0,2,"High School Graduate","Hispanic",36,"Male","TX","Public order","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,1
1,1,1,1,1,0,1,0,0,0,2,2,1,0,1,"Less Than High School","Hispanic",32,"Male","NJ","Property","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","25-34",1,1
2,2,1,0,2,2,1,0,0,0,2,0,2,2,1,"Some College","White",48,"Female","OH","Property","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","45-55",1,0
0,0,2,2,1,0,1,0,0,0,2,2,1,0,1,"Some College","White",35,"Female","TX","Violent","Past 30 days","Marijuana,Cocaine",2,"More than one drug","35-44",1,0
2,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",50,"Male","NC","Public order","More than a year ago","Marijuana,Alcohol",2,"More than one drug","45-55",1,0
2,0,1,1,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",28,"Male","OH","Violent","At the time of Arrest","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,1,1,0,1,0,0,0,2,2,2,0,1,"High School Graduate","Black",45,"Male","OR","Violent","At the time of Arrest","Marijuana",1,"Marijuana","45-55",1,0
1,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"High School Graduate","Asian/Native Hawaiian/Other Pacific Islander",48,"Male","CA","Violent","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,0
1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,"Some College","Black",44,"Male","VA","Violent","At the time of Arrest","Cocaine,Alcohol",2,"More than one drug","35-44",1,0
1,1,1,2,2,2,1,2,2,2,1,2,2,2,1,"High School Graduate","White",49,"Male","KY","Drug","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,1
1,1,1,2,1,2,1,0,0,0,2,2,2,2,1,"High School Graduate","White",49,"Female","CA","Property","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,1
2,2,1,0,2,1,1,0,0,0,2,0,0,0,2,"High School Graduate","Black",38,"Male","MD","Public order","Past 12 months","Marijuana",1,"Marijuana","35-44",1,1
2,0,1,2,2,1,1,2,2,1,1,2,2,2,1,"Some College","White",28,"Female","OR","Property","Past 30 days","Marijuana,Heroin",2,"More than one drug","25-34",1,1
2,0,1,2,1,2,1,0,0,0,2,2,2,2,1,"Less Than High School","White",49,"Male","GA","Public order","Past 30 days","Marijuana",1,"Marijuana","45-55",1,0
2,0,1,0,2,0,1,0,2,0,1,0,0,0,2,"Less Than High School","Black",60,"Male","SC","Property","More than a year ago","Marijuana,Heroin,Alcohol",3,"More than one drug","55+",1,0
2,0,1,0,1,2,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",36,"Male","OH","Violent","Past 30 days","Marijuana",1,"Marijuana","35-44",1,0
2,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",48,"Male","MS","Property","More than a year ago","Marijuana,Alcohol",2,"More than one drug","45-55",1,0
1,1,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",40,"Male","TX","Property","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,1
1,2,1,1,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",20,"Male","NY","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","18-24",1,1
2,0,1,2,2,0,1,1,1,0,1,2,1,0,1,"High School Graduate","2+ Races",24,"Female","IN","Drug","At the time of Arrest","Heroin",1,"Heroin","18-24",1,0
2,0,1,2,2,0,1,0,0,0,2,1,1,0,1,"Less Than High School","White",46,"Female","GA","Violent","At the time of Arrest","Cocaine",1,"Cocaine","45-55",1,0
2,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"High School Graduate","Hispanic",25,"Female","WA","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
2,0,1,0,1,2,1,0,0,0,2,0,0,0,2,"Some College","White",62,"Male","GA","Public order","Past 30 days","Marijuana",1,"Marijuana","55+",1,0
0,0,2,1,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",31,"Male","MT","Drug","At the time of Arrest","Marijuana",1,"Marijuana","25-34",1,1
1,0,1,1,1,1,1,0,0,0,2,1,1,1,1,"Less Than High School","2+ Races",35,"Female","SC","Drug","At the time of Arrest","Marijuana,Cocaine,Alcohol",3,"More than one drug","35-44",1,1
1,2,1,0,0,0,2,0,0,0,2,0,0,0,2,"High School Graduate","White",22,"Male","TX","Property","At the time of Arrest","Alcohol",1,"Alcohol","18-24",1,0
2,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"High School Graduate","White",38,"Male","PA","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
2,2,1,0,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",23,"Male","MD","Drug","Past 30 days","Marijuana",1,"Marijuana","18-24",1,0
2,0,1,2,2,1,1,1,1,1,1,2,1,1,1,"High School Graduate","White",49,"Male","OR","Violent","At the time of Arrest","Heroin",1,"Heroin","45-55",1,1
2,0,1,0,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",26,"Male","PA","Violent","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",28,"Female","GA","Property","More than a year ago","Alcohol",1,"Alcohol","25-34",1,0
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"College Degree or More","White",28,"Male","IN","Violent","Never used","",0,"None","25-34",0,0
1,0,1,1,1,2,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",24,"Female","GA","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","18-24",1,0
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",37,"Male","CA","Violent","More than a year ago","Alcohol",1,"Alcohol","35-44",1,0
1,1,1,0,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",26,"Male","WI","Violent","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,1
2,2,1,0,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",37,"Male","PA","Violent","Past 30 days","Marijuana",1,"Marijuana","35-44",1,1
1,1,1,2,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","White",28,"Male","SC","Violent","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,1
2,0,1,0,2,2,1,0,0,0,2,0,2,2,1,"Less Than High School","Hispanic",30,"Male","TX","Violent","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","25-34",1,0
2,0,1,1,1,0,1,0,0,0,2,0,0,0,2,"High School Graduate","Black",23,"Female","GA","Public order","At the time of Arrest","Marijuana",1,"Marijuana","18-24",1,0
-1,1,1,0,2,2,1,0,2,2,1,0,2,2,1,"High School Graduate","American Indian/Alaska Native",43,"Male","NY","Property","Past 12 months","Alcohol",1,"Alcohol","35-44",1,1
1,0,1,2,1,0,1,0,0,0,2,2,2,0,1,"High School Graduate","Hispanic",22,"Female","VA","Violent","At the time of Arrest","Alcohol",1,"Alcohol","18-24",1,0
2,0,1,2,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",36,"Male","OR","Property","More than a year ago","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
0,0,2,0,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",22,"Male","IN","Drug","Past 30 days","Marijuana",1,"Marijuana","18-24",1,1
2,0,1,0,1,1,1,0,0,0,2,0,2,2,1,"Less Than High School","White",70,"Male","TN","Drug","Past 30 days","Marijuana",1,"Marijuana","55+",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",59,"Male","FL","Violent","More than a year ago","Alcohol",1,"Alcohol","55+",1,0
1,0,1,0,2,2,1,0,0,0,2,0,2,2,1,"Less Than High School","Hispanic",38,"Male","TX","Violent","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,0
0,0,2,0,1,1,1,0,0,0,2,0,0,0,2,"High School Graduate","Black",43,"Male","TX","Drug","Past 30 days","Marijuana",1,"Marijuana","35-44",1,1
2,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"High School Graduate","White",31,"Male","MO","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
1,0,1,1,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",33,"Male","VA","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
2,0,1,2,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","White",25,"Male","MO","Property","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
2,2,1,0,2,2,1,0,2,2,1,0,0,0,2,"Less Than High School","White",34,"Male","TX","Violent","More than a year ago","Marijuana,Heroin,Alcohol",3,"More than one drug","25-34",1,0
2,1,1,0,1,0,1,0,2,0,1,0,0,0,2,"Less Than High School","Black",32,"Male","MD","Violent","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
2,2,1,0,2,0,1,0,0,0,2,0,2,0,1,"Less Than High School","2+ Races",53,"Female","GA","Drug","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","45-55",1,0
1,1,1,0,2,2,1,0,0,0,2,0,2,2,1,"Less Than High School","White",39,"Female","IN","Public order","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,1
2,0,1,2,2,2,1,2,2,2,1,1,1,1,1,"Less Than High School","White",47,"Male","MO","Drug","At the time of Arrest","Cocaine",1,"Cocaine","45-55",1,1
2,0,1,2,2,2,1,0,0,0,2,0,0,0,2,"Some College","Hispanic",43,"Male","AZ","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
1,2,1,0,1,1,1,0,2,2,1,0,2,2,1,"Less Than High School","Hispanic",33,"Male","AZ","Violent","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,1
2,0,1,0,2,0,1,0,0,0,2,0,2,0,1,"Less Than High School","Hispanic",44,"Male","TX","Violent","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","35-44",1,0
1,0,1,1,1,0,1,0,0,0,2,2,1,0,1,"High School Graduate","Hispanic",24,"Female","TX","Violent","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","18-24",1,0
2,2,1,1,1,1,1,2,2,1,1,0,0,0,2,"High School Graduate","White",19,"Female","MN","Drug","At the time of Arrest","Marijuana",1,"Marijuana","18-24",1,1
2,0,1,0,2,0,1,0,0,0,2,0,2,0,1,"Some College","White",54,"Female","MD","Violent","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","45-55",1,0
1,2,1,1,1,1,1,0,0,0,2,2,2,2,1,"High School Graduate","White",35,"Male","KS","Drug","At the time of Arrest","Marijuana,Alcohol",2,"More than one drug","35-44",1,1
2,0,1,0,2,2,1,0,0,0,2,0,2,2,1,"Some College","White",28,"Male","PA","Property","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","25-34",1,0
1,1,1,2,1,1,1,0,0,0,2,1,1,1,1,"High School Graduate","White",35,"Male","MD","Violent","At the time of Arrest","Cocaine,Alcohol",2,"More than one drug","35-44",1,1
2,2,1,0,1,1,1,0,0,0,2,0,2,2,1,"Less Than High School","White",38,"Male","MO","Property","Past 30 days","Marijuana",1,"Marijuana","35-44",1,1
2,0,1,1,1,1,1,0,0,0,2,2,1,1,1,"Less Than High School","Hispanic",24,"Male","TX","Property","At the time of Arrest","Marijuana",1,"Marijuana","18-24",1,1
1,2,1,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",43,"Male","VA","Drug","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,0
2,2,1,1,1,1,1,0,0,0,2,0,0,0,2,"Some College","Black",38,"Male","WV","Public order","At the time of Arrest","Marijuana",1,"Marijuana","35-44",1,1
2,0,1,0,1,0,1,0,0,0,2,0,2,0,1,"Less Than High School","White",57,"Male","NY","Public order","Past 30 days","Marijuana",1,"Marijuana","55+",1,0
2,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",37,"Male","NJ","Public order","More than a year ago","Marijuana,Alcohol",2,"More than one drug","35-44",1,0
2,0,1,0,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","2+ Races",42,"Male","VA","Public order","Past 30 days","Marijuana",1,"Marijuana","35-44",1,0
0,0,2,0,2,2,1,0,0,0,2,0,0,0,2,"High School Graduate","Black",21,"Female","PA","Property","More than a year ago","Marijuana",1,"Marijuana","18-24",1,0
2,0,1,0,1,1,1,0,0,0,2,0,1,1,1,"Less Than High School","Black",40,"Female","VA","Property","Past 30 days","Marijuana,Cocaine",2,"More than one drug","35-44",1,1
1,0,1,0,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",27,"Male","MI","Public order","At the time of Arrest","Alcohol",1,"Alcohol","25-34",1,1
1,1,1,2,2,2,1,0,0,0,2,2,2,2,1,"Some College","White",38,"Male","FL","Property","At the time of Arrest","Alcohol",1,"Alcohol","35-44",1,1
2,0,1,0,2,2,1,0,0,0,2,0,2,-1,1,"Some College","2+ Races",60,"Male","WV","Violent","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","55+",1,0
2,0,1,2,1,0,1,2,2,0,1,2,1,0,1,"Less Than High School","White",33,"Female","AK","Violent","Past 30 days","Marijuana,Cocaine",2,"More than one drug","25-34",1,0
2,0,1,0,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",27,"Male","CA","Violent","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"College Degree or More","White",57,"Male","MO","Property","More than a year ago","Alcohol",1,"Alcohol","55+",1,0
2,2,1,2,2,2,1,0,0,0,2,2,2,2,1,"Some College","White",44,"Female","AZ","Drug","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","35-44",1,0
1,1,1,0,1,1,1,0,2,2,1,0,2,2,1,"Less Than High School","White",51,"Male","OR","Public order","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,1
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"Some College","Black",28,"Female","GA","Public order","More than a year ago","Alcohol",1,"Alcohol","25-34",1,0
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"High School Graduate","White",34,"Male","MI","Violent","More than a year ago","Alcohol",1,"Alcohol","25-34",1,0
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",22,"Male","FL","Violent","Never used","",0,"None","18-24",0,0
2,0,1,2,2,2,1,2,1,2,1,2,2,2,1,"Less Than High School","White",27,"Male","MO","Violent","Past 30 days","Heroin",1,"Heroin","25-34",1,0
2,0,1,0,2,1,1,0,0,0,2,0,2,2,1,"High School Graduate","White",34,"Male","MS","Drug","Past 12 months","Marijuana",1,"Marijuana","25-34",1,1
2,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",46,"Male","IL","Drug","More than a year ago","Marijuana,Alcohol",2,"More than one drug","45-55",1,0
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"College Degree or More","Black",61,"Male","CO","Public order","More than a year ago","Alcohol",1,"Alcohol","55+",1,0
1,2,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","2+ Races",55,"Male","IN","Violent","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,0
2,2,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Black",36,"Male","TX","Public order","More than a year ago","Alcohol",1,"Alcohol","35-44",1,0
2,2,1,0,1,1,1,0,0,0,2,0,0,0,2,"High School Graduate","Black",33,"Male","GA","Drug","Past 30 days","Marijuana",1,"Marijuana","25-34",1,1
2,2,1,0,1,0,1,0,0,0,2,0,1,0,1,"Less Than High School","Hispanic",26,"Male","GA","Drug","Past 30 days","Marijuana,Cocaine",2,"More than one drug","25-34",1,0
2,0,1,2,2,2,1,0,0,0,2,2,2,2,1,"High School Graduate","Hispanic",27,"Female","NM","Drug","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","25-34",1,0
1,0,1,2,2,0,1,0,0,0,2,0,0,0,2,"High School Graduate","Hispanic",46,"Male","CA","Drug","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,0
2,1,1,0,2,2,1,0,0,0,2,0,2,2,1,"High School Graduate","White",34,"Female","UT","Violent","Past 12 months","Alcohol",1,"Alcohol","25-34",1,1
2,0,1,0,2,0,1,0,0,0,2,0,0,0,2,"High School Graduate","2+ Races",58,"Male","FL","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","55+",1,0
2,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"High School Graduate","White",32,"Male","SC","Violent","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
2,0,1,0,1,0,1,0,0,0,2,0,2,0,1,"Some College","Hispanic",45,"Male","TX","Violent","Past 30 days","Marijuana",1,"Marijuana","45-55",1,0
2,0,1,1,1,1,1,0,0,0,2,2,2,2,1,"Less Than High School","2+ Races",39,"Female","AR","Drug","At the time of Arrest","Marijuana",1,"Marijuana","35-44",1,1
2,0,1,0,2,2,1,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",29,"Male","FL","Public order","More than a year ago","Marijuana,Alcohol",2,"More than one drug","25-34",1,0
2,0,1,2,2,0,1,1,1,0,1,2,2,0,1,"Some College","2+ Races",28,"Female","NV","Property","At the time of Arrest","Heroin",1,"Heroin","25-34",1,0
2,0,1,0,0,0,2,2,2,0,1,0,0,0,2,"Less Than High School","White",33,"Male","MD","Violent","More than a year ago","Heroin,Alcohol",2,"More than one drug","25-34",1,0
2,2,1,0,2,0,1,0,0,0,2,0,2,0,1,"Less Than High School","Hispanic",51,"Male","CA","Violent","More than a year ago","Marijuana,Cocaine,Alcohol",3,"More than one drug","45-55",1,0
1,1,1,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","White",52,"Male","GA","Violent","At the time of Arrest","Alcohol",1,"Alcohol","45-55",1,1
2,0,1,0,0,0,2,0,0,0,2,0,2,2,1,"Less Than High School","Hispanic",42,"Male","CA","Public order","More than a year ago","Cocaine,Alcohol",2,"More than one drug","35-44",1,0
2,0,1,1,1,1,1,0,0,0,2,0,0,0,2,"Less Than High School","2+ Races",35,"Male","TX","Drug","At the time of Arrest","Marijuana",1,"Marijuana","35-44",1,1
1,1,1,2,1,0,1,2,1,0,1,2,1,0,1,"Less Than High School","American Indian/Alaska Native",21,"Female","OK","Drug","At the time of Arrest","Alcohol",1,"Alcohol","18-24",1,1
2,0,1,0,2,0,1,0,2,0,1,0,2,0,1,"Less Than High School","Hispanic",61,"Male","TX","Property","More than a year ago","Marijuana,Heroin,Cocaine,Alcohol",4,"More than one drug","55+",1,0
2,0,1,1,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Black",30,"Male","PA","Violent","At the time of Arrest","Marijuana",1,"Marijuana","25-34",1,0
2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,"College Degree or More","White",65,"Male","TX","Public order","More than a year ago","Alcohol",1,"Alcohol","55+",1,0
1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,"Less Than High School","Black",46,"Male","MD","Drug","At the time of Arrest","Heroin,Cocaine,Alcohol",3,"More than one drug","45-55",1,1
2,0,1,0,1,0,1,0,0,0,2,0,0,0,2,"Some College","Black",30,"Female","IL","Violent","Past 30 days","Marijuana",1,"Marijuana","25-34",1,0
2,0,1,0,1,1,1,0,0,0,2,0,0,0,2,"Some College","2+ Races",46,"Female","KY","Property","Past 30 days","Marijuana",1,"Marijuana","45-55",1,1
0,0,2,0,1,1,1,0,0,0,2,0,2,2,1,"Less Than High School","Hispanic",44,"Male","TX","Violent","Past 30 days","Marijuana",1,"Marijuana","35-44",1,1
1,1,1,2,2,0,1,0,0,0,2,2,2,0,1,"Less Than High School","Black",21,"Male","FL","Public order","At the time of Arrest","Alcohol",1,"Alcohol","18-24",1,1
2,2,1,1,1,0,1,0,0,0,2,0,0,0,2,"Less Than High School","Hispanic",31,"Male","CA","Property","At the time of Arrest","Marijuana",1,"Marijuana","25-34",1,0
2,0,1,0,0,0,2,0,0,0,2,0,2,2,1,"Less Than High School","Hispanic",35,"Male","TX","Violent","More than a year ago","Cocaine,Alcohol",2,"More than one drug","35-44",1,0
2,0,1,2,2,2,1,2,2,2,1,2,2,2,1,"Less Than High School","Hispanic",36,"Male","AL","Property","More than a year ago","Marijuana,Heroin,Cocaine,Alcohol",4,"More than one drug","35-44",1,0
1,2,1,2,2,0,1,0,0,0,2,1,1,0,1,"Some College","Hispanic",37,"Female","TX","Violent","At the time of Arrest","Cocaine,Alcohol",2,"More than one drug","35-44",1,0
0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,"Less Than High School","Black",29,"Male","MD","Drug","Never used","",0,"None","25-34",0,0
2,0,1,1,1,1,1,1,1,1,1,2,2,2,1,"Less Than High School","Hispanic",46,"Male","CA","Public order","At the time of Arrest","Marijuana,Heroin",2,"More than one drug","45-55",1,1
2,0,1,1,1,0,1,0,0,0,2,2,2,0,1,"Some College","White",34,"Male","TX","Public order","At the time of Arrest","Marijuana",1,"Marijuana","25-34",1,0
